dataset_name,file_name,original_file_name,cwe_id,cwe_present,acceptable_cwe_ids,cwe_description
juliet-top-25-subset-34,J18849,CWE259_Hard_Coded_Password__kerberosKey_03_good,CWE-259,False,CWE-259 CWE-798,Hard Coded Password
juliet-top-25-subset-34,J18860,CWE259_Hard_Coded_Password__kerberosKey_09_bad,CWE-259,True,CWE-259 CWE-798,Hard Coded Password
juliet-top-25-subset-34,J18861,CWE259_Hard_Coded_Password__kerberosKey_09_good,CWE-259,False,CWE-259 CWE-798,Hard Coded Password
juliet-top-25-subset-34,J18868,CWE259_Hard_Coded_Password__kerberosKey_13_bad,CWE-259,True,CWE-259 CWE-798,Hard Coded Password
juliet-top-25-subset-34,J18869,CWE259_Hard_Coded_Password__kerberosKey_13_good,CWE-259,False,CWE-259 CWE-798,Hard Coded Password
juliet-top-25-subset-34,J18872,CWE259_Hard_Coded_Password__kerberosKey_15_bad,CWE-259,True,CWE-259 CWE-798,Hard Coded Password
juliet-top-25-subset-34,J18873,CWE259_Hard_Coded_Password__kerberosKey_15_good,CWE-259,False,CWE-259 CWE-798,Hard Coded Password
juliet-top-25-subset-34,J18892,CWE259_Hard_Coded_Password__passwordAuth_03_bad,CWE-259,True,CWE-259 CWE-798,Hard Coded Password
juliet-top-25-subset-34,J18893,CWE259_Hard_Coded_Password__passwordAuth_03_good,CWE-259,False,CWE-259 CWE-798,Hard Coded Password
juliet-top-25-subset-34,J18904,CWE259_Hard_Coded_Password__passwordAuth_09_bad,CWE-259,True,CWE-259 CWE-798,Hard Coded Password
juliet-top-25-subset-34,J18905,CWE259_Hard_Coded_Password__passwordAuth_09_good,CWE-259,False,CWE-259 CWE-798,Hard Coded Password
juliet-top-25-subset-34,J18914,CWE259_Hard_Coded_Password__passwordAuth_14_bad,CWE-259,True,CWE-259 CWE-798,Hard Coded Password
juliet-top-25-subset-34,J18915,CWE259_Hard_Coded_Password__passwordAuth_14_good,CWE-259,False,CWE-259 CWE-798,Hard Coded Password
juliet-top-25-subset-34,J18920,CWE259_Hard_Coded_Password__passwordAuth_17_bad,CWE-259,True,CWE-259 CWE-798,Hard Coded Password
juliet-top-25-subset-34,J18921,CWE259_Hard_Coded_Password__passwordAuth_17_good,CWE-259,False,CWE-259 CWE-798,Hard Coded Password
juliet-top-25-subset-34,J18924,CWE259_Hard_Coded_Password__passwordAuth_31_bad,CWE-259,True,CWE-259 CWE-798,Hard Coded Password
juliet-top-25-subset-34,J18925,CWE259_Hard_Coded_Password__passwordAuth_31_good,CWE-259,False,CWE-259 CWE-798,Hard Coded Password
juliet-top-25-subset-34,J18928,CWE259_Hard_Coded_Password__passwordAuth_42_bad,CWE-259,True,CWE-259 CWE-798,Hard Coded Password
juliet-top-25-subset-34,J18929,CWE259_Hard_Coded_Password__passwordAuth_42_good,CWE-259,False,CWE-259 CWE-798,Hard Coded Password
juliet-top-25-subset-34,J18930,CWE259_Hard_Coded_Password__passwordAuth_45_bad,CWE-259,True,CWE-259 CWE-798,Hard Coded Password
juliet-top-25-subset-34,J18931,CWE259_Hard_Coded_Password__passwordAuth_45_good,CWE-259,False,CWE-259 CWE-798,Hard Coded Password
juliet-top-25-subset-34,J18932,CWE321_Hard_Coded_Cryptographic_Key__basic_01_bad,CWE-321,True,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18933,CWE321_Hard_Coded_Cryptographic_Key__basic_01_good,CWE-321,False,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18934,CWE321_Hard_Coded_Cryptographic_Key__basic_02_bad,CWE-321,True,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18935,CWE321_Hard_Coded_Cryptographic_Key__basic_02_good,CWE-321,False,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18936,CWE321_Hard_Coded_Cryptographic_Key__basic_03_bad,CWE-321,True,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18937,CWE321_Hard_Coded_Cryptographic_Key__basic_03_good,CWE-321,False,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18938,CWE321_Hard_Coded_Cryptographic_Key__basic_04_bad,CWE-321,True,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18939,CWE321_Hard_Coded_Cryptographic_Key__basic_04_good,CWE-321,False,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18940,CWE321_Hard_Coded_Cryptographic_Key__basic_05_bad,CWE-321,True,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18941,CWE321_Hard_Coded_Cryptographic_Key__basic_05_good,CWE-321,False,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18942,CWE321_Hard_Coded_Cryptographic_Key__basic_06_bad,CWE-321,True,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18943,CWE321_Hard_Coded_Cryptographic_Key__basic_06_good,CWE-321,False,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18944,CWE321_Hard_Coded_Cryptographic_Key__basic_07_bad,CWE-321,True,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18945,CWE321_Hard_Coded_Cryptographic_Key__basic_07_good,CWE-321,False,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18948,CWE321_Hard_Coded_Cryptographic_Key__basic_09_bad,CWE-321,True,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18949,CWE321_Hard_Coded_Cryptographic_Key__basic_09_good,CWE-321,False,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18950,CWE321_Hard_Coded_Cryptographic_Key__basic_10_bad,CWE-321,True,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18951,CWE321_Hard_Coded_Cryptographic_Key__basic_10_good,CWE-321,False,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18954,CWE321_Hard_Coded_Cryptographic_Key__basic_12_bad,CWE-321,True,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18955,CWE321_Hard_Coded_Cryptographic_Key__basic_12_good,CWE-321,False,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18956,CWE321_Hard_Coded_Cryptographic_Key__basic_13_bad,CWE-321,True,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18957,CWE321_Hard_Coded_Cryptographic_Key__basic_13_good,CWE-321,False,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18960,CWE321_Hard_Coded_Cryptographic_Key__basic_15_bad,CWE-321,True,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18961,CWE321_Hard_Coded_Cryptographic_Key__basic_15_good,CWE-321,False,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18966,CWE321_Hard_Coded_Cryptographic_Key__basic_21_bad,CWE-321,True,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18967,CWE321_Hard_Coded_Cryptographic_Key__basic_21_good,CWE-321,False,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18968,CWE321_Hard_Coded_Cryptographic_Key__basic_31_bad,CWE-321,True,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18969,CWE321_Hard_Coded_Cryptographic_Key__basic_31_good,CWE-321,False,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18970,CWE321_Hard_Coded_Cryptographic_Key__basic_41_bad,CWE-321,True,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18971,CWE321_Hard_Coded_Cryptographic_Key__basic_41_good,CWE-321,False,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18972,CWE321_Hard_Coded_Cryptographic_Key__basic_42_bad,CWE-321,True,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18973,CWE321_Hard_Coded_Cryptographic_Key__basic_42_good,CWE-321,False,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18974,CWE321_Hard_Coded_Cryptographic_Key__basic_45_bad,CWE-321,True,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18975,CWE321_Hard_Coded_Cryptographic_Key__basic_45_good,CWE-321,False,CWE-321 CWE-798,Hard Coded Cryptographic Key
juliet-top-25-subset-34,J18994,CWE36_Absolute_Path_Traversal__connect_tcp_10_bad,CWE-36,True,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J18995,CWE36_Absolute_Path_Traversal__connect_tcp_10_good,CWE-36,False,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19000,CWE36_Absolute_Path_Traversal__connect_tcp_13_bad,CWE-36,True,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19001,CWE36_Absolute_Path_Traversal__connect_tcp_13_good,CWE-36,False,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19024,CWE36_Absolute_Path_Traversal__console_readLine_03_bad,CWE-36,True,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19025,CWE36_Absolute_Path_Traversal__console_readLine_03_good,CWE-36,False,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19042,CWE36_Absolute_Path_Traversal__console_readLine_12_bad,CWE-36,True,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19043,CWE36_Absolute_Path_Traversal__console_readLine_12_good,CWE-36,False,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19108,CWE36_Absolute_Path_Traversal__Environment_01_bad,CWE-36,True,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19109,CWE36_Absolute_Path_Traversal__Environment_01_good,CWE-36,False,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19122,CWE36_Absolute_Path_Traversal__Environment_08_bad,CWE-36,True,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19123,CWE36_Absolute_Path_Traversal__Environment_08_good,CWE-36,False,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19156,CWE36_Absolute_Path_Traversal__File_03_bad,CWE-36,True,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19157,CWE36_Absolute_Path_Traversal__File_03_good,CWE-36,False,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19306,CWE36_Absolute_Path_Traversal__getQueryString_Servlet_12_bad,CWE-36,True,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19307,CWE36_Absolute_Path_Traversal__getQueryString_Servlet_12_good,CWE-36,False,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19324,CWE36_Absolute_Path_Traversal__getQueryString_Servlet_42_bad,CWE-36,True,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19325,CWE36_Absolute_Path_Traversal__getQueryString_Servlet_42_good,CWE-36,False,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19344,CWE36_Absolute_Path_Traversal__listen_tcp_09_bad,CWE-36,True,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19345,CWE36_Absolute_Path_Traversal__listen_tcp_09_good,CWE-36,False,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19346,CWE36_Absolute_Path_Traversal__listen_tcp_10_bad,CWE-36,True,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19347,CWE36_Absolute_Path_Traversal__listen_tcp_10_good,CWE-36,False,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19354,CWE36_Absolute_Path_Traversal__listen_tcp_14_bad,CWE-36,True,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19355,CWE36_Absolute_Path_Traversal__listen_tcp_14_good,CWE-36,False,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19374,CWE36_Absolute_Path_Traversal__PropertiesFile_02_bad,CWE-36,True,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19375,CWE36_Absolute_Path_Traversal__PropertiesFile_02_good,CWE-36,False,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19382,CWE36_Absolute_Path_Traversal__PropertiesFile_06_bad,CWE-36,True,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19383,CWE36_Absolute_Path_Traversal__PropertiesFile_06_good,CWE-36,False,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19400,CWE36_Absolute_Path_Traversal__PropertiesFile_15_bad,CWE-36,True,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19401,CWE36_Absolute_Path_Traversal__PropertiesFile_15_good,CWE-36,False,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19408,CWE36_Absolute_Path_Traversal__PropertiesFile_31_bad,CWE-36,True,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19409,CWE36_Absolute_Path_Traversal__PropertiesFile_31_good,CWE-36,False,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19500,CWE36_Absolute_Path_Traversal__URLConnection_42_bad,CWE-36,True,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19501,CWE36_Absolute_Path_Traversal__URLConnection_42_good,CWE-36,False,CWE-22 CWE-36 CWE-37 CWE-38 CWE-39 CWE-40,Absolute Path Traversal
juliet-top-25-subset-34,J19508,CWE476_NULL_Pointer_Dereference__binary_if_03_bad,CWE-476,True,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19509,CWE476_NULL_Pointer_Dereference__binary_if_03_good,CWE-476,False,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19554,CWE476_NULL_Pointer_Dereference__deref_after_check_09_bad,CWE-476,True,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19555,CWE476_NULL_Pointer_Dereference__deref_after_check_09_good,CWE-476,False,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19556,CWE476_NULL_Pointer_Dereference__deref_after_check_10_bad,CWE-476,True,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19557,CWE476_NULL_Pointer_Dereference__deref_after_check_10_good,CWE-476,False,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19588,CWE476_NULL_Pointer_Dereference__Integer_09_bad,CWE-476,True,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19589,CWE476_NULL_Pointer_Dereference__Integer_09_good,CWE-476,False,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19648,CWE476_NULL_Pointer_Dereference__int_array_17_bad,CWE-476,True,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19649,CWE476_NULL_Pointer_Dereference__int_array_17_good,CWE-476,False,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19660,CWE476_NULL_Pointer_Dereference__null_check_after_deref_01_bad,CWE-476,True,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19661,CWE476_NULL_Pointer_Dereference__null_check_after_deref_01_good,CWE-476,False,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19666,CWE476_NULL_Pointer_Dereference__null_check_after_deref_04_bad,CWE-476,True,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19667,CWE476_NULL_Pointer_Dereference__null_check_after_deref_04_good,CWE-476,False,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19680,CWE476_NULL_Pointer_Dereference__null_check_after_deref_11_bad,CWE-476,True,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19681,CWE476_NULL_Pointer_Dereference__null_check_after_deref_11_good,CWE-476,False,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19684,CWE476_NULL_Pointer_Dereference__null_check_after_deref_13_bad,CWE-476,True,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19685,CWE476_NULL_Pointer_Dereference__null_check_after_deref_13_good,CWE-476,False,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19686,CWE476_NULL_Pointer_Dereference__null_check_after_deref_14_bad,CWE-476,True,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19687,CWE476_NULL_Pointer_Dereference__null_check_after_deref_14_good,CWE-476,False,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19720,CWE476_NULL_Pointer_Dereference__StringBuilder_14_bad,CWE-476,True,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19721,CWE476_NULL_Pointer_Dereference__StringBuilder_14_good,CWE-476,False,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19730,CWE476_NULL_Pointer_Dereference__StringBuilder_31_bad,CWE-476,True,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19731,CWE476_NULL_Pointer_Dereference__StringBuilder_31_good,CWE-476,False,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19736,CWE476_NULL_Pointer_Dereference__StringBuilder_45_bad,CWE-476,True,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19737,CWE476_NULL_Pointer_Dereference__StringBuilder_45_good,CWE-476,False,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19740,CWE476_NULL_Pointer_Dereference__String_02_bad,CWE-476,True,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19741,CWE476_NULL_Pointer_Dereference__String_02_good,CWE-476,False,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19742,CWE476_NULL_Pointer_Dereference__String_03_bad,CWE-476,True,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19743,CWE476_NULL_Pointer_Dereference__String_03_good,CWE-476,False,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19758,CWE476_NULL_Pointer_Dereference__String_11_bad,CWE-476,True,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19759,CWE476_NULL_Pointer_Dereference__String_11_good,CWE-476,False,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19760,CWE476_NULL_Pointer_Dereference__String_12_bad,CWE-476,True,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19761,CWE476_NULL_Pointer_Dereference__String_12_good,CWE-476,False,CWE-476,NULL Pointer Dereference
juliet-top-25-subset-34,J19782,CWE523_Unprotected_Cred_Transport__Servlet_01_bad,CWE-523,True,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19783,CWE523_Unprotected_Cred_Transport__Servlet_01_good,CWE-523,False,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19784,CWE523_Unprotected_Cred_Transport__Servlet_02_bad,CWE-523,True,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19785,CWE523_Unprotected_Cred_Transport__Servlet_02_good,CWE-523,False,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19786,CWE523_Unprotected_Cred_Transport__Servlet_03_bad,CWE-523,True,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19787,CWE523_Unprotected_Cred_Transport__Servlet_03_good,CWE-523,False,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19788,CWE523_Unprotected_Cred_Transport__Servlet_04_bad,CWE-523,True,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19789,CWE523_Unprotected_Cred_Transport__Servlet_04_good,CWE-523,False,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19790,CWE523_Unprotected_Cred_Transport__Servlet_05_bad,CWE-523,True,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19791,CWE523_Unprotected_Cred_Transport__Servlet_05_good,CWE-523,False,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19792,CWE523_Unprotected_Cred_Transport__Servlet_06_bad,CWE-523,True,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19793,CWE523_Unprotected_Cred_Transport__Servlet_06_good,CWE-523,False,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19794,CWE523_Unprotected_Cred_Transport__Servlet_07_bad,CWE-523,True,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19795,CWE523_Unprotected_Cred_Transport__Servlet_07_good,CWE-523,False,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19796,CWE523_Unprotected_Cred_Transport__Servlet_08_bad,CWE-523,True,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19797,CWE523_Unprotected_Cred_Transport__Servlet_08_good,CWE-523,False,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19798,CWE523_Unprotected_Cred_Transport__Servlet_09_bad,CWE-523,True,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19799,CWE523_Unprotected_Cred_Transport__Servlet_09_good,CWE-523,False,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19800,CWE523_Unprotected_Cred_Transport__Servlet_10_bad,CWE-523,True,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19801,CWE523_Unprotected_Cred_Transport__Servlet_10_good,CWE-523,False,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19802,CWE523_Unprotected_Cred_Transport__Servlet_11_bad,CWE-523,True,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19803,CWE523_Unprotected_Cred_Transport__Servlet_11_good,CWE-523,False,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19804,CWE523_Unprotected_Cred_Transport__Servlet_12_bad,CWE-523,True,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19805,CWE523_Unprotected_Cred_Transport__Servlet_12_good,CWE-523,False,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19806,CWE523_Unprotected_Cred_Transport__Servlet_13_bad,CWE-523,True,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19807,CWE523_Unprotected_Cred_Transport__Servlet_13_good,CWE-523,False,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19808,CWE523_Unprotected_Cred_Transport__Servlet_14_bad,CWE-523,True,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19809,CWE523_Unprotected_Cred_Transport__Servlet_14_good,CWE-523,False,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19810,CWE523_Unprotected_Cred_Transport__Servlet_15_bad,CWE-523,True,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19811,CWE523_Unprotected_Cred_Transport__Servlet_15_good,CWE-523,False,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19812,CWE523_Unprotected_Cred_Transport__Servlet_16_bad,CWE-523,True,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19813,CWE523_Unprotected_Cred_Transport__Servlet_16_good,CWE-523,False,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19814,CWE523_Unprotected_Cred_Transport__Servlet_17_bad,CWE-523,True,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19815,CWE523_Unprotected_Cred_Transport__Servlet_17_good,CWE-523,False,CWE-522 CWE-523,Unprotected Cred Transport
juliet-top-25-subset-34,J19816,CWE549_Missing_Password_Masking__Servlet_01_bad,CWE-549,True,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19817,CWE549_Missing_Password_Masking__Servlet_01_good,CWE-549,False,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19818,CWE549_Missing_Password_Masking__Servlet_02_bad,CWE-549,True,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19819,CWE549_Missing_Password_Masking__Servlet_02_good,CWE-549,False,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19820,CWE549_Missing_Password_Masking__Servlet_03_bad,CWE-549,True,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19821,CWE549_Missing_Password_Masking__Servlet_03_good,CWE-549,False,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19822,CWE549_Missing_Password_Masking__Servlet_04_bad,CWE-549,True,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19823,CWE549_Missing_Password_Masking__Servlet_04_good,CWE-549,False,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19824,CWE549_Missing_Password_Masking__Servlet_05_bad,CWE-549,True,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19825,CWE549_Missing_Password_Masking__Servlet_05_good,CWE-549,False,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19826,CWE549_Missing_Password_Masking__Servlet_06_bad,CWE-549,True,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19827,CWE549_Missing_Password_Masking__Servlet_06_good,CWE-549,False,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19828,CWE549_Missing_Password_Masking__Servlet_07_bad,CWE-549,True,CWE-522 CWE-549,Missing Password Masking
juliet-top-25-subset-34,J19829,CWE549_Missing_Password_Masking__Servlet_07_good,CWE-549,False,CWE-522 CWE-549,Missing Password Masking
